Data;Piso;Posição;Observação;;;;
17/12/2024;4;2056;Deslacrado;;;;
17/12/2024;4;2033;Deslacrado;;;;
17/12/2024;4;2018;deslacrado e USB conectado na frente;;;;
17/12/2024;4;2130;Deslacrado;;;;
17/12/2024;4;2133;Deslacrado;;;;
17/12/2024;4;2134;deslacrado e USB conectado na frente;;;;
17/12/2024;4;2273;deslacrado;;;;
17/12/2024;4;2254;deslacrado;;;;
17/12/2024;4;2253;deslacrado;;;;
17/12/2024;4;2252;deslacrado e USB conectado na frente;;;;
17/12/2024;4;2245;deslacrado;;;;
17/12/2024;4;2215;Deslacrado;;;;
17/12/2024;4;2214;Deslacrado;;;;
17/12/2024;4;2209;Deslacrado;;;;
17/12/2024;4;2208;Deslacrado;;;;
17/12/2024;4;2219;Deslacrado;;;;
17/12/2024;4;2295;Deslacrado;;;;
17/12/2024;4;2559;Deslacrado;;;;
17/12/2024;5;3073;pa deslacrada;;;;
17/12/2024;5;3124;pa deslacrada;;;;
17/12/2024;5;3128;pa deslacrada;;;;
17/12/2024;5;3523;dois cabo his;;;;
17/12/2024;5;3324;dois cabo his;;;;
17/12/2024;5;3439;USB conectado na frente;;;;
17/12/2024;5;3305;dois cabo intelbras;;;;
17/12/2024;5;3242;USB conectado na frente;;;;
17/12/2024;5;3328;máquina não liga;;;;
17/12/2024;5;3427;Deslacrado;;;;
17/12/2024;5;3555;DESLACRADO E DOIS CABO HIS;;;;
17/12/2024;5;3398;dois cabo de rede;;;;
17/12/2024;5;3636;deslacrado dois cabo his;;;;
17/12/2024;5;3219;Cabo conectado na frente;;;;
17/12/2024;5;3221;Cabo conectado na frente;;;;
17/12/2024;5;3635;sem lacre no avaya;;;;
17/12/2024;5;3636;sem lacre no avaya;;;;
17/12/2024;5;3627;sem lacre no avaya;;;;
17/12/2024;5;3620;Ramal e maquina sem lacre;;;;
17/12/2024;5;3639;Cabo conectado na frente;;;;
17/12/2024;5;3638;sem lacre no avaya;;;;
17/12/2024;5;3324;dois cabo his;;;;
17/12/2024;5;3555;DESLACRADO E DOIS CABO HIS;;;;
17/12/2024;6;4307;monitor por cima da maquina;;;;
17/12/2024;6;4700;Cabo conectado na frente;;;;
17/12/2024;6;4048;2 cabos intelbras;;;;
17/12/2024;6;4715;dois cabo displayport;;;;
17/12/2024;6;4800;máquina com recuperação;;;;
17/12/2024;6;4838;não possui máquina, teclado e mouse;;;;
17/12/2024;6;4819;carregador conectado;;;;
17/12/2024;6;4478;dois cabo de rede;;;;
17/12/2024;6;4754;pa bagunçada;;;;
17/12/2024;6;4735;pa com o monitor fora de escala;;;;
17/12/2024;6;4817;pa bagunçada;;;;
17/12/2024;6;4389;monitor em cima da máquina;;;;
17/12/2024;6;4258;calha levantada;;;;
17/12/2024;6;4462;USB conectado na frente;;;;
17/12/2024;6;4752;pa bagunçada e tela invertida;;;;
20/12/2024;2;6701;Cabo de rede largado;;;;
20/12/2024;3;1690;maquina dando tela azul;;;;
20/12/2024;3;1467;2 cabos A10;;;;
20/12/2024;3;1298;calha levantada, 2 cabos A10, Cabo conectado na frente;;;;
20/12/2024;3;1304;Cabo usb conectado na frente;;;;
20/12/2024;3;1303;Cabo usb conectado na frente;;;;
20/12/2024;3;1303;Cabo usb conectado na frente;;;;
20/12/2024;3;1296;Cabo usb conectado na frente;;;;
20/12/2024;3;1297;Cabo usb conectado na frente;;;;
20/12/2024;3;1293;Cabo usb conectado na frente;;;;
20/12/2024;3;1283;sem Cabo A10;;;;
20/12/2024;3;60;usb na porta da frente;;;;
20/12/2024;3;170;usb na porta da frente;;;;
20/12/2024;3;180;usb na porta da frente;;;;
20/12/2024;3;152;usb na porta da frente;;;;
20/12/2024;3;161;usb na porta da frente;;;;
20/12/2024;3;150;usb na porta da frente;;;;
20/12/2024;3;31;usb na porta da frente;;;;
20/12/2024;3;27;usb na porta da frente;;;;
20/12/2024;3;39;usb na porta da frente;;;;
20/12/2024;3;153;usb na porta da frente;;;;
20/12/2024;3;1125;usb na porta da frente;;;;
20/12/2024;3;1124;usb na porta da frente;;;;
20/12/2024;3;1034;usb na porta da frente;;;;
20/12/2024;3;1081;usb na porta da frente;;;;
20/12/2024;3;1091;usb na porta da frente;;;;
20/12/2024;3;1136;usb na porta da frente;;;;
20/12/2024;3;1072;usb na porta da frente;;;;
20/12/2024;3;1000;usb na porta da frente;;;;
20/12/2024;3;1001;usb na porta da frente;;;;
20/12/2024;3;1384;usb na porta da frente;;;;
20/12/2024;3;1389;usb na porta da frente;;;;
20/12/2024;3;1389;usb na porta da frente;;;;
20/12/2024;3;1583;Cabo usb conectado na frente;;;;
20/12/2024;3;1655;Cabo usb conectado na frente;;;;
20/12/2024;3;1654;Cabo usb conectado na frente;;;;
20/12/2024;4;2025;usb na porta da frente;;;;
20/12/2024;4;2029;usb na porta da frente;;;;
20/12/2024;4;2132;usb na porta da frente;;;;
20/12/2024;4;2128;usb na porta da frente;;;;
20/12/2024;4;2130;usb na porta da frente;;;;
20/12/2024;4;2285;Cabo usb conectado na frente;;;;
20/12/2024;4;2445;Cabo usb conectado na frente;;;;
20/12/2024;4;2573;um teclado um AC e um monitor;;;;
20/12/2024;5;3140;Cabo usb conectado na frente;;;;
20/12/2024;5;3074;Cabo usb conectado na frente;;;;
20/12/2024;5;3061;Cabo usb conectado na frente;;;;
20/12/2024;5;3060;Cabo usb conectado na frente;;;;
20/12/2024;5;3065;Cabo usb conectado na frente;;;;
20/12/2024;5;3106;Cabo usb conectado na frente;;;;
20/12/2024;5;3044;Cabo usb conectado na frente;;;;
20/12/2024;5;3045;Cabo usb conectado na frente;;;;
20/12/2024;5;3046;Cabo usb conectado na frente;;;;
20/12/2024;5;3047;Cabo usb conectado na frente;;;;
20/12/2024;5;3019;Cabo usb conectado na frente;;;;
20/12/2024;5;3014;Cabo usb conectado na frente;;;;
20/12/2024;5;3306;Cabo usb conectado na frente;;;;
20/12/2024;5;3326;Cabo usb conectado na frente;;;;
20/12/2024;5;3320;Cabo usb conectado na frente;;;;
20/12/2024;5;3331;avaya sem internet;;;;
20/12/2024;5;3401;Cabo usb conectado na frente;;;;
20/12/2024;5;3407;Cabo his com problema;;;;
20/12/2024;5;3497;Cabo usb conectado na frente;;;;
20/12/2024;5;3491;Cabo usb conectado na frente;;;;
20/12/2024;5;3396;Cabo usb conectado na frente;;;;
20/12/2024;5;3572;Cabo usb conectado na frente;;;;
20/12/2024;5;3484;Cabo usb conectado na frente;;;;
20/12/2024;5;3486;Cabo usb conectado na frente;;;;
20/12/2024;5;3560;Cabo usb conectado na frente;;;;
20/12/2024;5;3667;Cabo usb conectado na frente;;;;
20/12/2024;5;3156;usb na porta da frente;;;;
20/12/2024;5;3211;usb na porta da frente;;;;
20/12/2024;5;3320;usb na porta da frente;;;;
20/12/2024;5;3326;usb na porta da frente;;;;
20/12/2024;5;3029;Cabo usb conectado na frente;;;;
20/12/2024;6;4274;Cabo usb conectado na frente;;;;
20/12/2024;6;4274;Cabo usb conectado na frente;;;;
20/12/2024;6;4234;Cabo intelbras na porta da frente;;;;
20/12/2024;6;4119;Cabo usb conectado na frente;;;;
20/12/2024;6;4462;Cabo usb conectado na frente;;;;
20/12/2024;6;4576;calha levantada;;;;
20/12/2024;6;4696;Cabo usb conectado na frente;;;;
20/12/2024;6;4478;usb na porta da frente;;;;
26/12/2024;2;6938;Deslacrado;;;;
26/12/2024;2;6935;Deslacrado;;;;
26/12/2024;2;6953;Deslacrado;;;;
26/12/2024;2;6643;Deslacrado;;;;
26/12/2024;2;6630;Deslacrado;;;;
26/12/2024;2;6628;Deslacrado;;;;
26/12/2024;2;6097;Deslacrado;;;;
26/12/2024;2;6887;Deslacrado;;;;
26/12/2024;2;6601;Deslacrado;;;;
26/12/2024;2;6599;Deslacrado;;;;
26/12/2024;3;187;Cabo usb na porta da frente;;;;
26/12/2024;3;185;Cabo usb na porta da frente;;;;
26/12/2024;3;204;Deslacrado;;;;
26/12/2024;3;205;Deslacrado;;;;
26/12/2024;3;198;Cabo usb na porta da frente;;;;
26/12/2024;3;197;Deslacrado;;;;
26/12/2024;3;1129;Cabo usb na porta da frente;;;;
26/12/2024;3;1128;Cabo usb na porta da frente;;;;
26/12/2024;3;1127;Deslacrado;;;;
26/12/2024;3;1062;Cabo usb na porta da frente;;;;
26/12/2024;3;1144;Cabo usb na porta da frente;;;;
26/12/2024;3;1091;Cabo usb na porta da frente;;;;
26/12/2024;3;1081;Cabo usb na porta da frente;;;;
26/12/2024;3;1137;Cabo usb na porta da frente;;;;
26/12/2024;3;1155;Deslacrado;;;;
26/12/2024;3;1360;2 mouses;;;;
26/12/2024;3;1278;Deslacrado;;;;
26/12/2024;3;1389;Cabo usb na porta da frente;;;;
26/12/2024;3;1604;calha levantada;;;;
26/12/2024;3;1655;Cabo usb na porta da frente;;;;
26/12/2024;3;1654;Cabo usb na porta da frente;;;;
26/12/2024;3;1651;Cabo usb na porta da frente;;;;
26/12/2024;3;1165;Deslacrado;;;;
26/12/2024;3;1156;sem intelbras;;;;
26/12/2024;3;15;sem intelbras;;;;
26/12/2024;3;181;sem intelbras;;;;
26/12/2024;3;307;sem mouse;;;;
26/12/2024;3;281;Deslacrado;;;;
26/12/2024;3;383;sem extensor;;;;
26/12/2024;3;260;sem extensor;;;;
26/12/2024;3;1101;intelbras na parte da frente da cpu;;;;
26/12/2024;3;57;Deslacrado;;;;
26/12/2024;3;1002;Deslacrado;;;;
26/12/2024;3;1003;Deslacrado;;;;
26/12/2024;3;141;Deslacrado;;;;
26/12/2024;3;1169;Deslacrado;;;;
26/12/2024;3;1170;Deslacrado;;;;
26/12/2024;3;1172;Deslacrado;;;;
26/12/2024;3;1167;Deslacrado;;;;
26/12/2024;3;1175;Deslacrado;;;;
26/12/2024;3;1183;Deslacrado;;;;
26/12/2024;3;1191;Deslacrado;;;;
26/12/2024;3;1192;Deslacrado;;;;
26/12/2024;3;1193;Deslacrado;;;;
26/12/2024;3;1188;Deslacrado;;;;
26/12/2024;3;1187;Cabo conectado na porta da frente;;;;
26/12/2024;3;1186;Deslacrado;;;;
26/12/2024;3;155;Deslacrado;;;;
26/12/2024;3;156;Deslacrado;;;;
26/12/2024;3;157;Deslacrado;;;;
26/12/2024;3;158;Deslacrado;;;;
26/12/2024;3;159;Deslacrado;;;;
26/12/2024;3;165;Deslacrado;;;;
26/12/2024;3;187;Cabo usb na porta da frente;;;;
26/12/2024;3;185;Cabo usb na porta da frente;;;;
26/12/2024;4;2025;mouse na porta da frente;;;;
26/12/2024;4;2167;Deslacrado;;;;
26/12/2024;4;2050;Deslacrado;;;;
26/12/2024;4;2057;Deslacrado;;;;
26/12/2024;4;2051;Deslacrado;;;;
26/12/2024;4;2017;deslacrada e mouse e teclado na porta da frente;;;;
26/12/2024;4;2016;2 mouse na posição e teclado na parte da frente;;;;
26/12/2024;4;2464;deslacrada;;;;
26/12/2024;4;2354;deslacrada sem calha;;;;
26/12/2024;4;2452;Deslacrado;;;;
26/12/2024;4;2457;Deslacrado;;;;
26/12/2024;4;2456;Deslacrado;;;;
26/12/2024;4;2455;Deslacrado;;;;
26/12/2024;4;2454;Deslacrado;;;;
26/12/2024;4;2444;Deslacrado;;;;
26/12/2024;4;2445;Deslacrado;;;;
26/12/2024;4;2446;Deslacrado;;;;
26/12/2024;4;2251;deslacrada e sem calha;;;;
26/12/2024;4;2285;deslacrada e teclado nas porta da frente;;;;
26/12/2024;4;2936;Deslacrado;;;;
26/12/2024;4;2937;Deslacrado;;;;
26/12/2024;4;2025;mouse na porta da frente;;;;
26/12/2024;4;2601;Deslacrado;;;;
26/12/2024;4;2253;Deslacrado;;;;
26/12/2024;4;2694;Deslacrado;;;;
26/12/2024;4;2646;Deslacrado;;;;
26/12/2024;4;2654;Deslacrado;;;;
26/12/2024;4;2250;Deslacrado;;;;
26/12/2024;4;2245;Deslacrado;;;;
26/12/2024;4;2249;Deslacrado;;;;
26/12/2024;4;2200;Deslacrado;;;;
26/12/2024;4;2202;Deslacrado;;;;
26/12/2024;4;2215;Deslacrado;;;;
26/12/2024;4;2209;Deslacrado;;;;
26/12/2024;4;2214;Deslacrado;;;;
26/12/2024;4;2213;Deslacrado;;;;
26/12/2024;4;2206;Deslacrado;;;;
26/12/2024;4;2211;Deslacrado;;;;
26/12/2024;4;2255;Deslacrado;;;;
26/12/2024;4;2256;Deslacrado;;;;
26/12/2024;4;2257;Deslacrado;;;;
26/12/2024;4;2360;Deslacrado;;;;
26/12/2024;4;2428;Deslacrado;;;;
26/12/2024;4;2495;Deslacrado;;;;
26/12/2024;4;2493;Deslacrado;;;;
26/12/2024;4;2576;Deslacrado;;;;
26/12/2024;4;2574;Deslacrado;;;;
26/12/2024;4;2648;Deslacrado;;;;
26/12/2024;4;2116;Deslacrado;;;;
26/12/2024;4;2114;Deslacrado;;;;
26/12/2024;4;2109;Deslacrado;;;;
26/12/2024;4;2108;Deslacrado;;;;
26/12/2024;4;2107;Deslacrado;;;;
26/12/2024;4;2113;Deslacrado;;;;
26/12/2024;4;2126;Deslacrado;;;;
26/12/2024;4;2125;Deslacrado;;;;
26/12/2024;4;2124;Deslacrado;;;;
26/12/2024;4;2119;Deslacrado;;;;
26/12/2024;5;3414;Cabo usb na porta da frente e 2 mouses;;;;
26/12/2024;5;3415;avaya com problema;;;;
26/12/2024;5;3313;pa deslacrada;;;;
26/12/2024;5;3312;avaya deslacrada;;;;
26/12/2024;5;3310;avaya deslacrada;;;;
26/12/2024;5;3317;avaya deslacrada;;;;
26/12/2024;5;3318;avaya deslacrada;;;;
26/12/2024;5;3321;avaya deslacrada;;;;
26/12/2024;5;3325;calha levantada;;;;
26/12/2024;5;3338;avaya deslacrada;;;;
26/12/2024;5;3386;Cabo usb na porta da frente;;;;
26/12/2024;5;3391;ayava deslacrada;;;;
26/12/2024;5;3406;2 cabos intelbras;;;;
26/12/2024;5;3452;Cabo usb na porta da frente e sem lacre;;;;
26/12/2024;5;3658;sem lacre no avaya;;;;
26/12/2024;5;3653;sem lacre na pa;;;;
26/12/2024;5;3652;sem lacre no avaya;;;;
26/12/2024;5;3183;sem lacre e Cabo usb na porta da frente;;;;
26/12/2024;5;3246;Cabo usb na porta da frente;;;;
26/12/2024;5;3180;Cabo usb na porta da frente e deslacrada;;;;
26/12/2024;5;3247;Cabo usb na porta da frente;;;;
26/12/2024;5;3248;Cabo usb na porta da frente;;;;
26/12/2024;5;3256;Cabo usb na porta da frente;;;;
26/12/2024;5;3255;Cabo usb na porta da frente;;;;
26/12/2024;5;3201;2 intelbras;;;;
26/12/2024;5;3156;Cabo usb na porta da frente;;;;
26/12/2024;5;3154;maquina não a porta de tras;;;;
26/12/2024;5;3174;Cabo usb na porta da frente;;;;
26/12/2024;5;3173;Cabo usb na porta da frente;;;;
26/12/2024;5;3161;Cabo usb na porta da frente;;;;
26/12/2024;5;3060;Cabo usb na porta da frente;;;;
26/12/2024;5;3106;Cabo usb na porta da frente;;;;
26/12/2024;5;3063;Cabo usb na porta da frente;;;;
26/12/2024;5;3066;Cabo usb na porta da frente;;;;
26/12/2024;5;3067;Cabo usb na porta da frente;;;;
26/12/2024;5;3044;Cabo usb na porta da frente;;;;
26/12/2024;5;3045;Cabo usb na porta da frente;;;;
26/12/2024;5;3046;Cabo usb na porta da frente;;;;
26/12/2024;5;3047;Cabo usb na porta da frente;;;;
26/12/2024;5;3036;2 mouses;;;;
26/12/2024;6;4488;Deslacrado;;;;
26/12/2024;6;4489;deslacrada e intelbras na porta da frente;;;;
26/12/2024;6;4100;Deslacrado;;;;
26/12/2024;6;4099;Deslacrado;;;;
26/12/2024;6;4126;Deslacrado;;;;
26/12/2024;6;4269;pa com USB na frente;;;;
26/12/2024;6;4119;pa com USB na frente;;;;
26/12/2024;6;4408;deslacrada;;;;
26/12/2024;6;4423;deslacrada;;;;
26/12/2024;6;4422;sem lacre e sem calha;;;;
26/12/2024;6;4421;sem calha;;;;
26/12/2024;6;4420;sem calha;;;;
26/12/2024;6;4431;sem calha;;;;
26/12/2024;6;4434;sem calha;;;;
26/12/2024;6;4127;sem lacre;;;;
27/12/2024;2;6701;PA deslacrada;;;;
27/12/2024;3;26;deslacrada;;;;
27/12/2024;3;42;deslacrada;;;;
27/12/2024;3;1188;PA sem lacre;;;;
27/12/2024;3;169;Cabo usb na porta da frente;;;;
27/12/2024;3;185;Cabo usb na porta da frente;;;;
27/12/2024;3;198;Cabo usb na porta da frente;;;;
27/12/2024;3;211;Cabo usb na porta da frente;;;;
27/12/2024;3;220;Cabo usb na porta da frente;;;;
27/12/2024;3;126;Cabo usb na porta da frente;;;;
27/12/2024;3;183;Cabo usb na porta da frente;;;;
27/12/2024;3;180;Cabo usb na porta da frente;;;;
27/12/2024;3;170;Cabo usb na porta da frente;;;;
27/12/2024;3;76;Cabo usb na porta da frente;;;;
27/12/2024;3;60;Cabo usb na porta da frente;;;;
27/12/2024;3;72;PA sem lacre;;;;
27/12/2024;3;1103;Cabo usb na porta da frente;;;;
27/12/2024;3;1099;Cabo usb na porta da frente;;;;
27/12/2024;3;1101;Cabo usb na porta da frente;;;;
27/12/2024;3;1143;2 intelbras;;;;
27/12/2024;3;39;Cabo usb na porta da frente;;;;
27/12/2024;3;38;Cabo usb na porta da frente;;;;
27/12/2024;3;69;Cabo usb na porta da frente;;;;
27/12/2024;3;231;sem lacre na maquina;;;;
27/12/2024;3;228;Cabo usb na porta da frente;;;;
27/12/2024;3;307;Cabo usb na porta da frente;;;;
27/12/2024;3;1303;Cabo usb na porta da frente;;;;
27/12/2024;3;1297;Cabo usb na porta da frente;;;;
27/12/2024;3;1253;Cabo usb na porta da frente;;;;
27/12/2024;3;1251;Cabo desconectado;;;;
27/12/2024;3;1256;Cabo usb na porta da frente;;;;
27/12/2024;3;1690;maquina com tela azul;;;;
27/12/2024;3;1698;um monitor na pa;;;;
27/12/2024;3;46;Deslacrado;;;;
27/12/2024;3;160;Deslacrado;;;;
27/12/2024;3;161;deslacrada e USB na porta da frente;;;;
27/12/2024;3;152;Deslacrado;;;;
27/12/2024;3;163;Deslacrado;;;;
27/12/2024;3;153;Deslacrado;;;;
27/12/2024;3;142;Deslacrado;;;;
27/12/2024;3;15;Deslacrado;;;;
27/12/2024;3;13;mouse na porta da frente;;;;
27/12/2024;3;1119;Deslacrado;;;;
27/12/2024;3;1114;Deslacrado;;;;
27/12/2024;3;1115;Deslacrado;;;;
27/12/2024;3;1116;Deslacrado;;;;
27/12/2024;3;1124;USB na porta da frente;;;;
27/12/2024;3;1125;USB na porta da frente;;;;
27/12/2024;3;1156;Deslacrado;;;;
27/12/2024;3;257;Deslacrado;;;;
27/12/2024;3;258;Deslacrado;;;;
27/12/2024;3;259;Deslacrado;;;;
27/12/2024;3;260;Deslacrado;;;;
27/12/2024;3;272;Deslacrado;;;;
27/12/2024;3;273;Deslacrado;;;;
27/12/2024;3;261;Deslacrado;;;;
27/12/2024;3;262;Deslacrado;;;;
27/12/2024;3;1375;Deslacrado;;;;
27/12/2024;3;1375;Deslacrado;;;;
27/12/2024;3;1243;Deslacrado;;;;
27/12/2024;3;1242;Deslacrado;;;;
27/12/2024;3;1246;Deslacrado;;;;
27/12/2024;3;1241;Deslacrado;;;;
27/12/2024;3;1245;Deslacrado;;;;
27/12/2024;3;1396;Deslacrado;;;;
27/12/2024;3;1399;Deslacrado;;;;
27/12/2024;3;1400;Deslacrado;;;;
27/12/2024;3;1392;Deslacrado;;;;
27/12/2024;3;1389;teclado na parte da frente;;;;
27/12/2024;3;1368;deslacrada;;;;
27/12/2024;3;1001;interbras na frente;;;;
27/12/2024;3;1000;Intelbras na frente;;;;
27/12/2024;3;1016;Intelbras na frente;;;;
27/12/2024;3;1081;Intelbras na frente;;;;
27/12/2024;3;1091;Interbras na frente;;;;
27/12/2024;3;1085;Interbras na frente;;;;
27/12/2024;3;251;2 mouses;;;;
27/12/2024;3;275;2 mouses;;;;
27/12/2024;3;1294;Interbras na frente;;;;
27/12/2024;3;1654;mouse na porta da frente;;;;
27/12/2024;3;1169;PA sem lacre;;;;
27/12/2024;3;1167;PA sem lacre;;;;
27/12/2024;4;2053;Deslacrado;;;;
27/12/2024;4;2052;USB na porta da frente;;;;
27/12/2024;4;2057;Deslacrado;;;;
27/12/2024;4;2056;Deslacrado;;;;
27/12/2024;4;2047;Deslacrado;;;;
27/12/2024;4;2048;Deslacrado;;;;
27/12/2024;4;2037;Deslacrado;;;;
27/12/2024;4;2040;Deslacrado;;;;
27/12/2024;4;2032;Deslacrado;;;;
27/12/2024;4;2025;USB na porta da frente;;;;
27/12/2024;4;2027;deslacrada;;;;
27/12/2024;4;2018;deslacrada e USB na porta da frente;;;;
27/12/2024;4;2017;deslacrado e mouse e teclado na porta da frente;;;;
27/12/2024;4;2016;teclado na porta da frente;;;;
27/12/2024;4;2015;USB do mouse e teclado na parte da frente e deslacrado;;;;
27/12/2024;4;2295;Deslacrado;;;;
27/12/2024;4;2294;Deslacrado;;;;
27/12/2024;4;2283;Deslacrado;;;;
27/12/2024;4;2282;Deslacrado;;;;
27/12/2024;4;2280;Deslacrado;;;;
27/12/2024;4;2279;Deslacrado;;;;
27/12/2024;4;2285;Deslacrado;;;;
27/12/2024;4;2278;Deslacrado;;;;
27/12/2024;4;2191;Deslacrado;;;;
27/12/2024;4;2190;Deslacrado;;;;
27/12/2024;4;2187;Deslacrado;;;;
27/12/2024;4;2193;Deslacrado;;;;
27/12/2024;4;2075;calha levantada e carregador de celular na tomada;;;;
27/12/2024;4;2139;teclado na porta da frente;;;;
27/12/2024;4;2128;teclado na porta da frente;;;;
27/12/2024;4;2132;mouse e teclado na porta da frente;;;;
27/12/2024;4;2053;Deslacrado;;;;
27/12/2024;5;3187;Deslacrado;;;;
27/12/2024;5;3179;Deslacrado;;;;
27/12/2024;5;3122;Cabo usb na porta da frente;;;;
27/12/2024;5;3025;Cabo usb na porta da frente;;;;
27/12/2024;5;3014;Cabo usb na porta da frente;;;;
27/12/2024;5;3051;Cabo usb na porta da frente;;;;
27/12/2024;5;3044;Cabo usb na porta da frente;;;;
27/12/2024;5;3045;Cabo usb na porta da frente;;;;
27/12/2024;5;3046;Cabo usb na porta da frente;;;;
27/12/2024;5;3047;Cabo usb na porta da frente;;;;
27/12/2024;5;3414;2 mouses;;;;
27/12/2024;5;3326;Cabo usb na porta da frente;;;;
27/12/2024;5;3331;avaya sem internet;;;;
27/12/2024;5;3586;calha levantada;;;;
27/12/2024;5;3492;Cabo usb na porta da frente;;;;
27/12/2024;5;3496;Cabo usb na porta da frente;;;;
27/12/2024;5;3585;calha levantada;;;;
27/12/2024;5;3167;Deslacrado;;;;
27/12/2024;5;3173;Deslacrado;;;;
27/12/2024;5;3156;Deslacrado;;;;
27/12/2024;5;3162;Deslacrado;;;;
27/12/2024;5;3161;Deslacrado;;;;
27/12/2024;5;3155;Deslacrado;;;;
27/12/2024;5;3199;Deslacrado;;;;
27/12/2024;5;3200;Deslacrado;;;;
27/12/2024;5;3206;Deslacrado;;;;
27/12/2024;5;3240;2 intelbras;;;;
27/12/2024;5;3257;Deslacrado;;;;
27/12/2024;5;3256;Deslacrado;;;;
27/12/2024;5;3255;USB na porta da frente;;;;
27/12/2024;5;3221;Deslacrado;;;;
27/12/2024;5;3359;Deslacrado;;;;
27/12/2024;5;3558;Deslacrado;;;;
27/12/2024;5;3553;Deslacrado;;;;
27/12/2024;5;3552;Deslacrado;;;;
27/12/2024;5;3475;Deslacrado;;;;
27/12/2024;5;3488;Deslacrado;;;;
27/12/2024;5;3486;USB na porta da frente;;;;
27/12/2024;5;3485;Deslacrado;;;;
27/12/2024;5;3484;deslacrada USB na porta da frente e cabo de carregador na máquina;;;;
27/12/2024;5;3035;teclado na porta da frente;;;;
27/12/2024;5;3060;teclado e mouse na porta da frente;;;;
27/12/2024;5;3619;mouse na porta da frente;;;;
27/12/2024;5;3126;Cabo usb na porta da frente;;;;
27/12/2024;5;3121;Cabo usb na porta da frente;;;;
27/12/2024;6;4401;Cabo usb na porta da frente;;;;
27/12/2024;6;4089;Cabo desconectado;;;;
27/12/2024;6;4106;Cabo usb na porta da frente;;;;
27/12/2024;6;4175;Cabo usb na porta da frente;;;;
27/12/2024;6;4841;Deslacrado;;;;
27/12/2024;6;4831;Deslacrado;;;;
27/12/2024;6;4807;cabo display port solto;;;;
27/12/2024;6;4696;USB na porta da frente;;;;
31/12/2024;2;6938;Deslacrado;;;;
31/12/2024;2;6935;Deslacrado;;;;
31/12/2024;2;6953;Deslacrado;;;;
31/12/2024;2;6643;Deslacrado;;;;
31/12/2024;2;6630;Deslacrado;;;;
31/12/2024;2;6628;Deslacrado;;;;
31/12/2024;2;6097;Deslacrado;;;;
31/12/2024;2;6887;Deslacrado;;;;
31/12/2024;2;6601;Deslacrado;;;;
31/12/2024;2;6599;Deslacrado;;;;
31/12/2024;2;6769;Deslacrado;;;;
31/12/2024;2;6743;Deslacrado;;;;
31/12/2024;2;6734;Deslacrado;;;;
31/12/2024;2;6825;Deslacrado;;;;
31/12/2024;2;6601;2 extensor;;;;
31/12/2024;2;6556;Deslacrado;;;;
31/12/2024;2;6555;Deslacrado;;;;
31/12/2024;2;6628;Deslacrado;;;;
31/12/2024;3;231;Deslacrado;;;;
31/12/2024;3;242;Deslacrado;;;;
31/12/2024;3;229;Deslacrado;;;;
31/12/2024;3;240;Deslacrado;;;;
31/12/2024;3;228;deslacrada e teclado na porta da frente;;;;
31/12/2024;3;255;Deslacrado;;;;
31/12/2024;3;266;Deslacrado;;;;
31/12/2024;3;264;deslacrada e 2 extensor;;;;
31/12/2024;3;252;deslacrada e mouse e teclado na porta da frente;;;;
31/12/2024;3;290;Deslacrado;;;;
31/12/2024;3;289;Deslacrado;;;;
31/12/2024;3;288;Deslacrado;;;;
31/12/2024;3;277;Deslacrado;;;;
31/12/2024;3;278;Deslacrado;;;;
31/12/2024;3;280;Deslacrado;;;;
31/12/2024;3;281;Deslacrado;;;;
31/12/2024;3;286;Deslacrado;;;;
31/12/2024;3;297;Deslacrado;;;;
31/12/2024;4;2464;Deslacrado;;;;
31/12/2024;4;2466;Deslacrado;;;;
31/12/2024;4;2465;Deslacrado;;;;
31/12/2024;4;2462;Deslacrado;;;;
31/12/2024;4;2461;Deslacrado;;;;
31/12/2024;4;2459;Deslacrado;;;;
31/12/2024;4;2458;Deslacrado;;;;
31/12/2024;4;2354;deslacrada sem calha;;;;
31/12/2024;4;2452;Deslacrado;;;;
31/12/2024;4;2457;Deslacrado;;;;
31/12/2024;4;2456;Deslacrado;;;;
31/12/2024;4;2455;Deslacrado;;;;
